27170	1
27183	1
27186	1
27283	1
27294	1
27305	1
27416	1
27432	1
27573	1
27634	1
28018	1
39166	1
27171	2
27173	2
27365	2
33835	2
33980	2
34338	2
34599	2
34802	2
39052	2
39374	2
46965	2
49145	2
50665	2
51106	2
51313	2
51591	2
51713	2
51890	2
27172	3
27484	3
32127	3
32931	3
27172	4
27172	5
27173	6
27173	7
27173	8
27227	8
27365	8
27582	8
27614	8
27727	8
31348	8
32064	8
48136	8
27174	9
27174	10
27174	11
27253	11
27389	11
27464	11
27475	11
27623	11
27660	11
29707	11
49962	11
52342	11
52840	11
27175	12
27231	12
27480	12
27666	12
31018	12
31117	12
31816	12
31875	12
38279	12
39149	12
27175	13
40465	13
27175	14
27988	14
53039	14
53355	14
27176	15
27188	15
27916	15
29144	15
29214	15
39364	15
44674	15
52700	15
27176	16
27177	17
27902	17
27177	18
27772	18
27902	18
27177	19
27178	20
27218	20
27178	21
27178	22
45910	22
47653	22
48372	22
48778	22
50717	22
51035	22
51130	22
27179	23
27179	24
27845	24
28014	24
50331	24
27179	25
27318	25
27387	25
27735	25
27845	25
28077	25
27180	26
31210	26
27181	27
39199	27
48483	27
48623	27
27181	28
36307	28
36318	28
39199	28
47860	28
48483	28
49260	28
51268	28
27181	29
27202	29
27217	29
27295	29
27620	29
27730	29
31042	29
34374	29
36418	29
36457	29
39199	29
48483	29
27181	30
27202	30
27295	30
27367	30
27620	30
27730	30
31042	30
31580	30
34374	30
36418	30
39199	30
47242	30
48483	30
49174	30
49260	30
49925	30
51268	30
27182	31
27816	31
27975	31
35993	31
51509	31
27182	32
27339	32
27993	32
29988	32
30823	32
31209	32
31418	32
31519	32
31610	32
31697	32
31732	32
31903	32
31923	32
32057	32
33786	32
34704	32
34806	32
39284	32
46869	32
50806	32
52410	32
27182	33
31903	33
34704	33
35155	33
27182	34
27183	35
27184	36
27213	36
27589	36
28417	36
30946	36
31740	36
31852	36
31913	36
32040	36
32051	36
32093	36
32124	36
32175	36
35871	36
39191	36
50063	36
27184	37
27453	37
27655	37
27709	37
27783	37
27887	37
28000	37
30991	37
31002	37
31166	37
31484	37
31487	37
31619	37
31639	37
31655	37
31773	37
31798	37
31922	37
32051	37
32123	37
36732	37
39314	37
52890	37
27184	38
27589	38
28417	38
32051	38
39191	38
27185	39
27267	39
27357	39
27539	39
27552	39
27706	39
27777	39
27185	40
27185	41
27255	41
27316	41
27373	41
27462	41
27510	41
27558	41
27777	41
27834	41
27888	41
27891	41
