10954	1
11018	1
11086	1
11158	1
11177	1
11214	1
11457	1
11581	1
11651	1
11772	1
11893	1
11983	1
12010	1
12041	1
12202	1
12261	1
12362	1
13056	1
13169	1
13239	1
13324	1
13669	1
13835	1
13960	1
13962	1
14093	1
14422	1
14507	1
14513	1
14575	1
14654	1
14673	1
14804	1
15256	1
15279	1
15422	1
15548	1
15567	1
15587	1
15616	1
15672	1
15705	1
15760	1
15800	1
15810	1
15849	1
15983	1
16001	1
16032	1
16149	1
16165	1
16177	1
16317	1
16407	1
16414	1
16617	1
16670	1
16682	1
16774	1
16794	1
16800	1
16866	1
17112	1
17266	1
17277	1
17318	1
17367	1
17394	1
17548	1
17722	1
17726	1
17856	1
17945	1
18015	1
18224	1
18264	1
18327	1
18381	1
18431	1
18442	1
18452	1
18655	1
19642	1
19846	1
19854	1
19883	1
19891	1
19972	1
20084	1
20344	1
20472	1
20511	1
20536	1
20568	1
20586	1
20588	1
20690	1
20751	1
20930	1
21082	1
21184	1
21355	1
21454	1
21630	1
21640	1
21656	1
21727	1
21759	1
26567	1
26575	1
27377	1
29229	1
29289	1
29564	1
29638	1
29741	1
29891	1
30034	1
30101	1
30104	1
30246	1
30367	1
31632	1
32201	1
33787	1
10954	2
11699	2
13455	2
14028	2
15784	2
16752	2
18022	2
22028	2
23496	2
27342	2
30194	2
31171	2
32080	2
32901	2
40704	2
10954	3
11142	3
11196	3
12062	3
12593	3
13169	3
13368	3
14093	3
14128	3
14608	3
15671	3
15837	3
16105	3
16234	3
17197	3
17899	3
18332	3
18401	3
19567	3
19642	3
19694	3
19883	3
20217	3
20472	3
20690	3
20727	3
20736	3
20908	3
21580	3
21612	3
21749	3
23528	3
23559	3
30951	3
31242	3
31382	3
31985	3
10954	4
11220	4
11434	4
14386	4
15326	4
16577	4
17486	4
18304	4
21669	4
23597	4
36500	4
37889	4
38392	4
39269	4
39560	4
40211	4
40298	4
40407	4
40665	4
10955	5
11138	5
15423	5
16755	5
18011	5
20257	5
29512	5
29861	5
10955	6
10986	6
11003	6
11138	6
11614	6
12063	6
12171	6
12714	6
12809	6
13626	6
14568	6
14927	6
15020	6
15304	6
15840	6
16070	6
16112	6
16644	6
16755	6
17143	6
17149	6
17231	6
17735	6
17929	6
17933	6
18011	6
18527	6
18609	6
20257	6
20929	6
21306	6
29861	6
40521	6
41378	6
10956	7
11935	7
12025	7
13362	7
15001	7
15541	7
19890	7
19965	7
21167	7
21574	7
37306	7
39082	7
39503	7
39529	7
39747	7
40188	7
40787	7
10956	8
11517	8
16817	8
41400	8
10956	9
10980	9
11318	9
11517	9
11883	9
11895	9
12221	9
12511	9
12641	9
13117	9
13294	9
13362	9
13459	9
13787	9
14182	9
14398	9
14425	9
14876	9
15002	9
15067	9
15158	9
15221	9
15410	9
15660	9
16466	9
16754	9
17134	9
17137	9
17441	9
17453	9
18073	9
18221	9
18335	9
18581	9
19451	9
19811	9
19970	9
20123	9
20610	9
20613	9
20729	9
21088	9
21242	9
21334	9
21539	9
22950	9
24353	9
25245	9
29635	9
29685	9
29827	9
30088	9
30183	9
30423	9
30425	9
30533	9
32833	9
36535	9
36615	9
36809	9
37507	9
10957	10
11067	10
11713	10
11997	10
13280	10
13428	10
14048	10
14103	10
14172	10
14481	10
14966	10
14982	10
17849	10
19849	10
21192	10
21496	10
21571	10
38140	10
10957	11
11067	11
11106	11
11134	11
11237	11
11351	11
11563	11
11635	11
11877	11
11910	11
12144	11
12276	11
12336	11
12691	11
12932	11
12940	11
12943	11
13111	11
13145	11
13195	11
13280	11
13313	11
13432	11
13764	11
13799	11
15003	11
15028	11
15103	11
15149	11
15250	11
15581	11
15694	11
16334	11
17370	11
17785	11
18021	11
18156	11
18707	11
19463	11
19740	11
19964	11
20076	11
20334	11
20562	11
21102	11
21173	11
21192	11
21395	11
21496	11
21571	11
21620	11
38140	11
39243	11
39654	11
39835	11
40405	11
10958	12
12922	12
14510	12
14706	12
16030	12
16615	12
19967	12
20389	12
20793	12
10958	13
11464	13
14706	13
16030	13
16615	13
37992	13
10958	14
12922	14
16030	14
19967	14
10959	15
12837	15
13346	15
41073	15
10959	16
11385	16
11693	16
12331	16
12901	16
13770	16
14577	16
14657	16
14991	16
15347	16
16876	16
20258	16
27328	16
29041	16
10960	17
11002	17
11197	17
11211	17
11227	17
11234	17
11252	17
11388	17
11434	17
11649	17
11699	17
11725	17
11760	17
11779	17
11788	17
11798	17
11842	17
11926	17
11929	17
12310	17
12312	17
12418	17
12523	17
12590	17
12610	17
12627	17
12650	17
12855	17
12969	17
13208	17
13218	17
13255	17
13344	17
13353	17
13420	17
13441	17
13481	17
13523	17
13552	17
13570	17
13808	17
13824	17
13840	17
14028	17
14254	17
14480	17
14585	17
14662	17
14727	17
14812	17
14825	17
14872	17
14920	17
14940	17
14958	17
15121	17
15242	17
15294	17
15317	17
15323	17
15752	17
15933	17
15938	17
15961	17
15980	17
16208	17
16212	17
16239	17
16267	17
16316	17
16321	17
16351	17
16364	17
16380	17
16498	17
16577	17
16594	17
16636	17
16659	17
16882	17
16891	17
16991	17
17056	17
17064	17
17140	17
17295	17
17377	17
17478	17
17599	17
